ID,Units,Subtotal,Date,FY
76190,2,9.98,4/22/2022,2022
76191,6,99.94,4/22/2022,2022
76193,1,19.99,4/22/2022,2022
76195,4,98.96,4/22/2022,2022
76196,4,45.96,4/22/2022,2022
76197,3,173.97,4/22/2022,2022
76198,4,40.96,4/22/2022,2022
76200,5,68.95,4/22/2022,2022
76199,7,95.93,4/22/2022,2022
76201,4,47.96,4/22/2022,2022
76202,1,9.99,4/22/2022,2022
76203,2,20.98,4/22/2022,2022
76204,11,153.89,4/22/2022,2022
76205,2,26.98,4/22/2022,2022
76206,2,27.98,4/22/2022,2022
76208,3,44.97,4/22/2022,2022
76209,4,86.96,4/22/2022,2022
76210,7,72.93,4/22/2022,2022
76212,2,31.48,4/23/2022,2022
76214,2,34.98,4/23/2022,2022
76217,5,84.95,4/23/2022,2022
76213,4,89.96,4/23/2022,2022
76221,2,24.98,4/23/2022,2022
76222,6,83.44,4/23/2022,2022
76223,1,39.99,4/23/2022,2022
76224,2,7.98,4/23/2022,2022
76225,5,65.95,4/23/2022,2022
76228,5,65.95,4/23/2022,2022
76229,2,37.98,4/23/2022,2022
76230,3,83.97,4/23/2022,2022
76231,3,34.47,4/23/2022,2022
76232,1,19.99,4/23/2022,2022
76233,2,23.98,4/23/2022,2022
76234,1,9.99,4/23/2022,2022
76235,6,83.94,4/23/2022,2022
76236,3,24.97,4/23/2022,2022
76237,3,56.97,4/23/2022,2022
76238,2,22.98,4/23/2022,2022
76239,32,401.18,4/23/2022,2022
76240,8,112.92,4/23/2022,2022
76243,2,32.98,4/23/2022,2022
76241,9,152.91,4/23/2022,2022
76245,2,9.98,4/23/2022,2022
76244,7,82.93,4/23/2022,2022
76246,8,136.42,4/23/2022,2022
76247,5,77.95,4/23/2022,2022
76248,3,38.97,4/23/2022,2022
76249,2,18.98,4/23/2022,2022
76250,4,77.96,4/23/2022,2022
76252,4,53.96,4/23/2022,2022
76251,4,40.96,4/23/2022,2022
76253,4,73.96,4/23/2022,2022
76254,2,20.98,4/23/2022,2022
76255,1,89.99,4/23/2022,2022
76258,5,91.95,4/23/2022,2022
76257,5,105.95,4/23/2022,2022
76259,2,45.98,4/23/2022,2022
76261,4,50.96,4/23/2022,2022
76262,2,117.98,4/23/2022,2022
76263,3,31.97,4/23/2022,2022
76264,6,45.94,4/23/2022,2022
76256,6,146.94,4/23/2022,2022
76266,2,29.98,4/23/2022,2022
76265,6,59.44,4/23/2022,2022
76267,4,65.96,4/23/2022,2022
76268,2,29.98,4/23/2022,2022
76269,3,122.97,4/23/2022,2022
76270,3,41.97,4/23/2022,2022
76273,5,53.95,4/23/2022,2022
76272,15,231.35,4/23/2022,2022
76275,1,9.99,4/23/2022,2022
76276,6,67.94,4/23/2022,2022
76277,2,19.98,4/23/2022,2022
76278,4,47.96,4/23/2022,2022
76279,1,10.99,4/23/2022,2022
76280,1,9.99,4/23/2022,2022
76282,6,61.94,4/23/2022,2022
76283,1,14.99,4/23/2022,2022
